11.2	237.2	0	53.8878	104.138	50.2502
11.2	237.2	3.0406	54.4228	101.104	46.6812
11.2	237.2	6.0812	54.6777	105.468	50.7903
11.2	237.2	9.1218	52.7289	104.562	51.8331
11.2	237.2	12.1624	55.1188	103.421	48.3022
11.2	237.2	15.203	51.3625	100.661	49.2985
11.2	237.2	18.2436	50.4588	99.7037	49.2449
11.2	237.2	21.2842	52.4977	102.741	50.2433
11.2	237.2	24.3248	51.5693	103.905	52.3357
11.2	237.2	27.3654	52.4859	102.619	50.1331
11.2	237.2	30.406	59.3104	104.644	45.3336
11.2	237.2	33.4466	53.5212	104.544	51.0228
