0.35	239.912	0	19.6605	57.0846	21.8434	56.0486	115.163	105.258	220.421
0.35	239.912	3.07725	23.7549	58.7344	22.327	57.1246	107.641	107.081	214.722
0.35	239.912	6.1545	20.7561	55.9899	21.2122	54.8223	108.423	103.427	211.85
0.35	239.912	9.23175	21.7552	54.9984	23.0966	49.8543	102.298	82.3401	184.638
0.35	239.912	12.309	20.0903	56.0743	23.114	53.3356	110.732	92.9994	203.731
0.35	239.912	15.3863	21.9484	53.2648	20.4788	55.2801	96.3684	107.092	203.461
0.35	239.912	18.4635	21.3877	55.3564	23.2928	54.1144	104.53	94.8458	199.376
0.35	239.912	21.5407	23.6498	55.8738	24.3522	55.3299	99.1613	95.3261	194.487
0.35	239.912	24.618	23.8103	54.5059	24.7997	56.2345	94.458	96.7327	191.191
0.35	239.912	27.6953	22.55	55.2916	27.672	58.429	100.754	94.647	195.401
0.35	239.912	30.7725	23.8897	57.0851	24.3296	57.3746	102.151	101.688	203.838
0.35	239.912	33.8498	24.9929	52.1113	22.2823	55.6381	83.4501	102.644	186.094
0.35	239.912	36.927	27.3399	54.2112	23.1063	54.3217	82.6897	96.0576	178.747
0.35	239.912	40.0042	25.0067	55.0855	21.2453	55.227	92.56	104.57	197.13
0.35	239.912	43.0815	26.5423	52.9417	23.0378	56.3172	81.2376	102.409	183.647
0.35	239.912	46.1587	28.3489	56.355	25.3092	55.2196	86.1818	92.0418	178.224
0.35	239.912	49.236	28.004	58.2558	28.7532	52.9935	93.0924	74.5935	167.686
0.35	239.912	52.3132	26.8214	59.5733	23.8227	53.7849	100.786	92.2012	192.987
0.35	239.912	55.3905	27.3658	54.8879	23.0211	54.3651	84.6924	96.4533	181.146
0.35	239.912	58.4678	24.5307	52.6115	23.3147	56.6651	86.4116	102.628	189.039
0.35	239.912	61.545	24.0783	55.7685	23.3346	55.2534	97.5187	98.2221	195.741
0.35	239.912	64.6222	21.3303	55.4578	24.4763	54.9978	105.019	93.9223	198.941
0.35	239.912	67.6995	28.9418	56.9862	26.7178	53.2575	86.2996	81.6693	167.969
0.35	239.912	70.7768	20.7918	56.2449	23.6395	52.5635	109.098	89.0064	198.104
0.35	239.912	73.854	18.9969	54.3179	20.8766	56.0311	108.692	108.179	216.871
0.35	239.912	76.9313	16.2972	59.1702	19.4211	57.4279	131.931	116.956	248.887
