6.4	238.4	0	57.9246	104.67	46.7454
6.4	238.4	3.11004	58.3712	103.277	44.9058
6.4	238.4	6.22008	55.1632	104.525	49.3618
6.4	238.4	9.33012	54.1071	102.662	48.5549
6.4	238.4	12.4402	50.5228	102.635	52.1122
6.4	238.4	15.5502	49.4014	104.592	55.1906
6.4	238.4	18.6602	50.42	101.524	51.104
6.4	238.4	21.7703	50.7524	103.537	52.7846
6.4	238.4	24.8803	52.6	102.504	49.904
6.4	238.4	27.9904	52.2414	101.607	49.3656
6.4	238.4	31.1004	53.0419	105.055	52.0131
6.4	238.4	34.2104	53.9859	104.772	50.7861
6.4	238.4	37.3205	54.8982	103.841	48.9428
