52600    224.45471   -4.6667601      2919482   -522224.54    35057.242   -557281.79   -753.44769   -669.15458     757.1239 
53600    224.81457    10.381681      2919482    -522188.9    35113.448   -557302.35   -336.92378   -37.046959    662.80132 
54600    224.72987    6.7948425      2919482   -522223.51    35100.218   -557323.72   -518.57056   -409.36422    1026.2798 
55600    224.70419   -9.5967402      2919482   -522235.03    35096.207   -557331.24   -887.39125   -811.61016    688.59992 
56600     224.2498    -21.07573      2919482   -522304.52    35025.236   -557329.76   -1048.4932   -803.18497    5.7993374 
57600    224.18476   -5.9083331      2919482   -522392.57    35015.078   -557407.64   -807.58666   -738.81253    791.83746 
58600    224.47853    6.6373118      2919482   -522212.39    35060.962   -557273.35   -519.21793   -573.56191    1269.6935 
59600     224.3369   -10.840943      2919482    -522308.9    35038.841   -557347.74   -901.23357   -718.82726    473.25663 
60600    224.32542    13.876012      2919482   -522413.21    35037.047   -557450.26   -306.80351    73.362235    696.85117 
61600    224.25387    11.246062      2919482   -522365.83    35025.873   -557391.71    -379.4515   -141.59351     874.0782 
62600    224.47044    5.0077004      2919482   -522272.01    35059.698   -557331.71   -532.96622   -352.23515     834.1049 
63600    224.77682    1.0507698      2919482   -522248.42    35107.551   -557355.97   -582.07022   -381.80041    648.68821 
64600     224.5209   -9.9528631      2919482   -522292.23    35067.579    -557359.8   -824.05694   -271.40767   -163.24329 
65600    224.42314   -7.8161751      2919482    -522306.4    35052.311   -557358.71   -768.55959   -148.96596   -226.92775 
66600    224.38129   -10.456177      2919482   -522352.75    35045.774   -557398.52   -841.87284   -484.08677    134.57788 
67600    224.85305   -5.0075469      2919482   -522288.17    35119.457   -557407.63   -634.33953   -341.13833    232.60868 
68600    224.54275    3.3843682      2919482   -522247.94    35070.991   -557318.93   -563.46172    -205.4217      513.516 
69600    224.63952    17.951729      2919482   -522286.64    35086.106   -557372.74   -251.22587   -39.822173    1108.8094 
70600    224.74623    5.7247687      2919482   -522278.25    35102.773   -557381.02    -387.7915   -94.919856    480.08749 
71600    224.46603   -12.461037      2919482   -522238.28    35059.009   -557297.29   -954.79841   -669.86926    303.40018 
72600    224.38277   -1.7096563      2919482   -522299.39    35046.005    -557345.4   -665.68023   -438.80666    575.30769 
73600    224.29531   0.98397444      2919482   -522329.14    35032.345   -557361.48   -544.91548    -240.5185    427.43854 
74600    225.19853   0.96832839      2919482    -522256.6    35173.417   -557430.02   -605.43929   -109.49796    224.95998 
75600    224.22721     2.691814      2919482   -522278.15    35021.708   -557299.85   -473.67382   -177.46294    430.09054 
76600    224.20136    12.421878      2919482   -522356.29    35017.671   -557373.96   -389.39421   -298.10331    1183.4701 
77600    224.11108   -6.2934401      2919482   -522427.54    35003.569   -557431.11   -765.82334   -431.93849    297.26177 
78600    224.22813   -4.5239107      2919482   -522296.88    35021.852   -557318.73   -649.54558   -513.48087    525.96698 
79600    224.68499    9.0692971      2919482   -522306.41    35093.209   -557399.62   -438.40831    -107.5304    694.65277 
80600    224.52758    -1.266634      2919482   -522270.77    35068.623    -557339.4   -645.70096   -374.04804    501.53317 
81600    224.48365    4.9908258      2919482   -522346.19    35061.761   -557407.95   -546.68848   -260.79451    692.44544 
