1.6	239.6	0	53.2657	106.177	52.9113
1.6	239.6	3.11004	54.2415	104.601	50.3595
1.6	239.6	6.22008	53.3274	103.744	50.4166
1.6	239.6	9.33012	54.4487	104.726	50.2773
1.6	239.6	12.4402	54.1249	106.056	51.9311
1.6	239.6	15.5502	53.6581	106.453	52.7949
1.6	239.6	18.6602	51.6964	105.657	53.9606
1.6	239.6	21.7703	53.6653	104.581	50.9157
1.6	239.6	24.8803	53.9489	102.899	48.9501
1.6	239.6	27.9904	51.3372	103.641	52.3038
1.6	239.6	31.1004	50.3342	104.102	53.7678
1.6	239.6	34.2104	51.8341	102.639	50.8049
1.6	239.6	37.3205	51.9365	105.553	53.6165
