0.002 232.7043 -371.68249 181563.75 -55921.9 4005.06 -59927 -758.27719 240
0.004 238.349 -301.34787 181563.75 -55871.2 4102.21 -59973.5 -528.22565 239.999
0.006 233.13243 -319.99692 181563.75 -56173.1 4012.43 -60185.5 -570.16789 239.999
0.008 230.96048 -474.05918 181563.75 -56184.8 3975.05 -60159.8 -1091.3141 239.998
0.01 245.82438 -502.88976 181563.75 -55885.1 4230.87 -60116 -1250.1564 239.998
0.012 235.21254 -418.62777 181563.75 -56296 4048.23 -60344.3 -907.9898 239.997
0.014 246.49256 -389.54704 181563.75 -55848.6 4242.37 -60091 -865.50286 239.996
0.016 241.27285 -361.46841 181563.75 -55795.1 4152.54 -59947.6 -690.1726 239.996
0.018 237.70706 -411.29645 181563.75 -55948.8 4091.17 -60039.9 -929.04176 239.995
0.02 244.65778 -176.64849 181563.75 -55519.8 4210.8 -59730.6 -71.405957 239.995
0.022 244.61403 -283.77051 181563.75 -55549.4 4210.04 -59759.4 -466.52542 239.994
0.024 240.75325 -407.08456 181563.75 -55810.6 4143.59 -59954.2 -863.03991 239.994
0.026 236.49411 -274.39436 181563.75 -55893.2 4070.29 -59963.5 -395.24301 239.994
0.028 238.57539 -487.40725 181563.75 -55756.6 4106.11 -59862.7 -1175.2442 239.993
0.03 232.62984 -333.98761 181563.75 -56004.7 4003.78 -60008.5 -635.80582 239.993
0.032 236.89098 -309.52788 181563.75 -55951.7 4077.12 -60028.8 -525.85307 239.992
0.034 233.82862 -426.06593 181563.75 -55769.9 4024.41 -59794.3 -928.28367 239.992
0.036 240.90275 -272.41094 181563.75 -55638 4146.17 -59784.2 -408.52746 239.991
0.038 235.11642 -375.49642 181563.75 -55716.1 4046.58 -59762.6 -772.22874 239.99
0.04 241.82795 -404.05868 181563.75 -55851.3 4162.09 -60013.4 -854.46824 239.99
0.042 246.90446 -256.38796 181563.75 -55534.5 4249.46 -59783.9 -334.0391 239.989
0.044 246.66584 -341.93648 181563.75 -55405 4245.36 -59650.4 -677.28948 239.989
0.046 231.83905 -450.64243 181563.75 -55685.1 3990.17 -59675.3 -1032.5745 239.988
0.048 242.34596 -234.95673 181563.75 -55459.6 4171.01 -59630.6 -272.61517 239.988
0.05 237.12572 -207.76753 181563.75 -55727 4081.16 -59808.2 -144.58949 239.988
0.052 237.26374 -515.37795 181563.75 -55692.3 4083.54 -59775.9 -1275.3228 239.987
0.054 238.03127 -360.30459 181563.75 -55742.7 4096.75 -59839.4 -678.76292 239.987
0.056 234.65954 -297.05053 181563.75 -55957.5 4038.72 -59996.2 -508.72135 239.986
0.058 250.80876 -415.01005 181563.75 -55468.7 4316.66 -59785.3 -925.28267 239.986
0.06 238.41782 -296.39936 181563.75 -56122.4 4103.4 -60225.8 -547.17858 239.985
0.062 237.08285 -317.7313 181563.75 -55911.2 4080.42 -59991.6 -566.79106 239.984
0.064 234.91759 -382.26575 181563.75 -55706.6 4043.16 -59749.8 -801.57922 239.984
0.066 234.20067 -463.59826 181563.75 -55920.8 4030.82 -59951.6 -1120.4015 239.983
0.068 239.34581 -268.51704 181563.75 -55813.6 4119.37 -59932.9 -402.20854 239.983
0.07 230.82873 -475.53203 181563.75 -55837.7 3972.78 -59810.5 -1090.4811 239.982
0.072 234.39563 -297.77601 181563.75 -55688.9 4034.17 -59723.1 -464.83732 239.982
0.074 237.967 -289.96406 181563.75 -55933.6 4095.64 -60029.2 -437.1234 239.982
0.076 229.58184 -353.94514 181563.75 -55956.3 3951.32 -59907.6 -706.29002 239.981
