0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.040051076
11	0.060449304
12	0.00501881
13	0.04837434000000001
14	0.03687084800000001
15	0.026932608000000004
16	0.029765008000000006
17	0.036821156
18	0.033690608000000004
19	0.029988616000000006
20	0.03115635200000001
21	0.034932887999999995
22	0.031852032
23	0.033243400000000006
24	0.031901732
25	0.03210050000000001
26	0.035330415999999996
27	0.030336459999999996
28	0.028125200000000006
29	0.037268367999999996
30	0.046585456
31	0.0055405656
32	0.06203942400000001
33	0.03721868
34	0.0
