0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.03874958
11	0.05779460000000001
12	0.003792516
13	0.048148399999999994
14	0.0356991
15	0.026300239999999996
16	0.027454479999999996
17	0.03330818
18	0.030340080000000002
19	0.028361400000000002
20	0.028443840000000005
21	0.033143259999999994
22	0.03149432
23	0.031494360000000006
24	0.0260529
25	0.0315768
26	0.034297499999999995
27	0.02687738
28	0.027784259999999998
29	0.034627279999999996
30	0.047983540000000005
31	0.004204744000000001
32	0.05944351999999999
33	0.037183100000000004
34	0.0
