11.2	237.2	0	52.3973	103.956	51.5587
11.2	237.2	3.0406	51.7659	106.388	54.6221
11.2	237.2	6.0812	53.6085	105.946	52.3375
11.2	237.2	9.1218	52.8448	104.811	51.9662
11.2	237.2	12.1624	54.5968	102.939	48.3422
11.2	237.2	15.203	52.9393	105.538	52.5987
11.2	237.2	18.2436	52.6014	105.085	52.4836
11.2	237.2	21.2842	52.7761	104.128	51.3519
11.2	237.2	24.3248	50.3773	105.14	54.7627
11.2	237.2	27.3654	50.9409	105.052	54.1111
11.2	237.2	30.406	51.1118	102.881	51.7692
11.2	237.2	33.4466	49.79	106.401	56.611
