11.2	237.2	0	55.9135	106.748	50.8345
11.2	237.2	3.0406	54.5374	104.905	50.3676
11.2	237.2	6.0812	50.9254	104.718	53.7926
11.2	237.2	9.1218	52.8144	102.777	49.9626
11.2	237.2	12.1624	51.7982	96.9426	45.1444
11.2	237.2	15.203	58.8576	102.565	43.7074
11.2	237.2	18.2436	56.1944	104.103	47.9086
11.2	237.2	21.2842	54.2612	101.624	47.3628
11.2	237.2	24.3248	52.4274	98.4277	46.0003
11.2	237.2	27.3654	52.6537	101.748	49.0943
11.2	237.2	30.406	53.9166	105.809	51.8924
11.2	237.2	33.4466	53.4011	107.068	53.6669
