0.098	239.976	0.144779
0.296	239.926	0.143594
0.496	239.876	0.145635
0.696	239.826	0.146256
0.896	239.776	0.146548
1.096	239.726	0.141232
1.296	239.676	0.148288
1.496	239.626	0.14286
1.696	239.576	0.148834
1.896	239.526	0.145531
2.096	239.476	0.143857
2.296	239.426	0.142521
2.496	239.376	0.142427
2.696	239.326	0.143471
2.896	239.276	0.146049
3.096	239.226	0.148975
3.296	239.176	0.145343
3.496	239.126	0.145569
3.696	239.076	0.14174
3.896	239.026	0.144243
4.096	238.976	0.144393
4.296	238.926	0.145757
4.496	238.876	0.145936
4.696	238.826	0.143405
4.896	238.776	0.144685
5.096	238.726	0.144544
5.296	238.676	0.142766
5.496	238.626	0.145466
5.696	238.576	0.149765
5.896	238.526	0.14381
6.096	238.476	0.147761
6.296	238.426	0.147846
6.496	238.376	0.146736
6.696	238.326	0.148156
6.896	238.276	0.149812
7.096	238.226	0.145635
7.296	238.176	0.147197
7.496	238.126	0.14555
7.696	238.076	0.148335
7.896	238.026	0.146679
8.096	237.976	0.145437
8.296	237.926	0.15334
8.496	237.876	0.145644
8.696	237.826	0.143913
8.896	237.776	0.145165
9.096	237.726	0.145814
9.296	237.676	0.147375
9.496	237.626	0.15445
9.696	237.576	0.144017
9.896	237.526	0.145569
10.096	237.476	0.147112
10.296	237.426	0.148071
10.496	237.376	0.148655
10.696	237.326	0.147996
10.896	237.276	0.149351
11.096	237.226	0.145889
11.296	237.176	0.146585
11.496	237.126	0.149238
11.696	237.076	0.149191
11.896	237.026	0.150056
12.096	236.976	0.148024
12.296	236.926	0.14953
12.496	236.876	0.150517
12.696	236.826	0.148241
12.896	236.776	0.148062
13.096	236.726	0.146613
13.296	236.676	0.149266
13.496	236.626	0.152211
13.696	236.576	0.149934
13.896	236.526	0.149473
14.096	236.476	0.146444
14.296	236.426	0.152973
14.496	236.376	0.150508
14.696	236.326	0.151204
14.896	236.276	0.149125
15.096	236.226	0.151844
15.296	236.176	0.148928
15.496	236.126	0.148664
15.696	236.076	0.15063
15.896	236.026	0.151646
16.096	235.976	0.148664
16.296	235.926	0.145983
16.496	235.876	0.149614
16.696	235.826	0.15318
16.896	235.776	0.147874
17.096	235.726	0.150047
17.296	235.676	0.148006
17.496	235.626	0.149925
17.696	235.576	0.152314
17.896	235.526	0.153104
18.096	235.476	0.144374
18.296	235.426	0.148438
18.496	235.376	0.153067
18.696	235.326	0.147234
18.896	235.276	0.15016
19.096	235.226	0.147855
19.296	235.176	0.153509
19.496	235.126	0.155278
19.696	235.076	0.152672
19.896	235.026	0.150856
20.096	234.976	0.15223
20.296	234.926	0.152643
20.496	234.876	0.145052
20.696	234.826	0.14635
20.896	234.776	0.150442
21.096	234.726	0.151693
21.296	234.676	0.148448
21.496	234.626	0.151759
21.696	234.576	0.150809
21.896	234.526	0.150216
22.096	234.476	0.1527
22.296	234.426	0.152107
22.496	234.376	0.153067
22.696	234.326	0.147451
22.896	234.276	0.153725
23.096	234.226	0.152766
23.296	234.176	0.151853
23.496	234.126	0.150254
23.696	234.076	0.151232
23.896	234.026	0.154421
