0.002 234.04756 -463.46647 184355.63 -71243 5233.72 -76476.7 -1073.7231 240
0.004 236.33546 -256.95705 184355.63 -71142.2 5284.88 -76427.1 -323.7235 239.999
0.006 245.43943 -388.78584 184355.63 -70636.6 5488.46 -76125.1 -817.05929 239.999
0.008 240.79308 -420.67904 184355.63 -70515.1 5384.56 -75899.7 -962.06461 239.998
0.01 230.42903 -411.64468 184355.63 -70927.5 5152.8 -76080.3 -949.83913 239.998
0.012 243.41021 -364.97756 184355.63 -70647.6 5443.08 -76090.7 -733.17082 239.997
0.014 244.35815 -523.83619 184355.63 -70690.8 5464.28 -76155 -1239.6513 239.996
0.016 239.01604 -498.45497 184355.63 -70777.8 5344.82 -76122.6 -1146.0684 239.996
0.018 248.83523 -336.75334 184355.63 -70633.6 5564.4 -76198 -627.47923 239.995
0.02 247.91889 -277.82027 184355.63 -70359.2 5543.91 -75903.1 -385.23878 239.995
0.022 236.00319 -515.22556 184355.63 -70668.4 5277.45 -75945.9 -1216.8758 239.994
0.024 241.86925 -235.4463 184355.63 -70568.4 5408.63 -75977 -308.42347 239.994
0.026 240.96543 -227.20289 184355.63 -70504.3 5388.41 -75892.7 -240.39072 239.994
0.028 242.1486 -405.54715 184355.63 -70371.5 5414.87 -75786.4 -856.74814 239.993
0.03 238.24798 -461.79986 184355.63 -70538.7 5327.65 -75866.3 -1057.9552 239.993
0.032 237.58114 -301.34197 184355.63 -70866 5312.74 -76178.7 -517.95449 239.992
0.034 236.22102 -530.58726 184355.63 -70946 5282.32 -76228.3 -1265.2559 239.992
0.036 233.0238 -245.05118 184355.63 -70809.6 5210.83 -76020.4 -289.92276 239.991
0.038 241.29232 -241.32042 184355.63 -70597.9 5395.72 -75993.6 -290.39424 239.99
0.04 238.19771 -674.53273 184355.63 -70902.1 5326.52 -76228.6 -1783.0447 239.99
0.042 248.76579 -341.81901 184355.63 -70607.4 5562.84 -76170.3 -636.21067 239.989
0.044 244.68667 -527.3251 184355.63 -70746.9 5471.63 -76218.6 -1218.5346 239.989
0.046 233.8347 -369.91423 184355.63 -71346.9 5228.96 -76575.9 -681.28062 239.988
0.048 242.19211 -244.92576 184355.63 -70851.4 5415.85 -76267.2 -316.40563 239.988
0.05 240.59364 -396.95899 184355.63 -70830 5380.1 -76210.1 -781.45935 239.988
0.052 243.54756 -499.83105 184355.63 -70815.4 5446.16 -76261.5 -1141.2591 239.987
0.054 236.51072 -300.75199 184355.63 -71148.1 5288.8 -76436.9 -463.81442 239.987
0.056 229.68892 -317.41294 184355.63 -71312.8 5136.25 -76449 -588.33213 239.986
0.058 238.48439 -513.7055 184355.63 -70917.4 5332.93 -76250.4 -1177.2739 239.986
0.06 236.654 -332.2399 184355.63 -71006.3 5292 -76298.3 -582.20556 239.985
0.062 232.53856 -406.26687 184355.63 -71018 5199.97 -76217.9 -811.18583 239.984
0.064 242.40307 -466.25387 184355.63 -70900.3 5420.56 -76320.9 -1056.6867 239.984
