0.002 240.67136 -402.28634 165492.15 -67092.4 5066.67 -72159.1 31.36789 240
0.004 241.80051 -530.50003 165492.15 -67206.5 5090.44 -72297 33.394281 239.999
0.006 225.80345 -641.69469 165492.15 -67587.9 4753.67 -72341.6 35.681582 239.999
0.008 237.23724 -566.35354 165492.15 -67525 4994.38 -72519.3 36.968083 239.998
0.01 241.93231 -736.63504 165492.15 -67088.9 5093.22 -72182.1 38.460922 239.998
0.012 236.3566 -486.61613 165492.15 -67406.5 4975.84 -72382.3 39.514605 239.997
0.014 243.04236 -291.37046 165492.15 -66911.1 5116.59 -72027.7 40.540852 239.996
0.016 242.36279 -534.40703 165492.15 -66878.2 5102.28 -71980.4 42.971873 239.996
0.018 239.86892 -612.48402 165492.15 -66990.1 5049.78 -72039.8 44.7803 239.995
0.02 245.0524 -297.28854 165492.15 -66528.8 5158.9 -71687.7 46.252325 239.995
0.022 250.56094 -269.76411 165492.15 -66639.7 5274.87 -71914.6 48.560461 239.994
0.024 243.31824 -396.89251 165492.15 -66757 5122.4 -71879.4 50.498954 239.994
0.026 233.13074 -544.89055 165492.15 -66966.9 4907.93 -71874.9 53.880809 239.994
0.028 244.11324 -412.45845 165492.15 -66935.6 5139.13 -72074.7 57.062466 239.993
0.03 237.15186 -619.55482 165492.15 -67333.5 4992.58 -72326.1 58.792014 239.993
0.032 230.01939 -392.41639 165492.15 -67325.6 4842.42 -72168.1 60.287695 239.992
0.034 237.66956 -448.38383 165492.15 -67108 5003.48 -72111.5 61.110689 239.992
0.036 247.62449 -463.86103 165492.15 -66966.1 5213.05 -72179.2 61.991839 239.991
0.038 242.13577 -419.53677 165492.15 -67103.6 5097.5 -72201.1 62.922573 239.99
0.04 236.14701 -558.47659 165492.15 -67332.2 4971.42 -72303.6 63.870632 239.99
0.042 244.76995 -365.89146 165492.15 -67074.5 5152.96 -72227.5 65.965299 239.989
0.044 243.79144 -384.87838 165492.15 -66806.7 5132.36 -71939.1 66.719221 239.989
0.046 239.77914 -361.91304 165492.15 -67214.1 5047.89 -72262 67.376801 239.988
0.048 241.32113 -401.24545 165492.15 -67095.7 5080.35 -72176 68.433294 239.988
0.05 235.17564 -509.33381 165492.15 -67282.9 4950.98 -72233.9 70.176751 239.988
0.052 238.91334 -565.35317 165492.15 -67036.3 5029.66 -72066 70.956967 239.987
0.054 244.5018 -192.17897 165492.15 -67077.5 5147.31 -72224.8 70.428213 239.987
0.056 231.69825 -408.34328 165492.15 -67366.4 4877.77 -72244.2 71.509095 239.986
0.058 253.74929 -379.38645 165492.15 -66832.9 5341.99 -72174.9 72.508054 239.986
0.06 227.52178 -573.91832 165492.15 -67481.7 4789.84 -72271.5 73.799698 239.985
0.062 235.71177 -407.98837 165492.15 -67205.1 4962.26 -72167.4 75.713871 239.984
0.064 249.44278 -570.05254 165492.15 -67037.5 5251.33 -72288.8 76.324847 239.984
0.066 239.98013 -561.54582 165492.15 -67374.8 5052.12 -72426.9 76.964775 239.983
0.068 242.68619 -306.64864 165492.15 -67269.2 5109.09 -72378.3 79.591137 239.983
0.07 232.5902 -604.81216 165492.15 -67381 4896.55 -72277.5 80.259408 239.982
0.072 235.97921 -441.22533 165492.15 -67001.9 4967.89 -71969.8 82.740274 239.982
0.074 242.22298 -561.78533 165492.15 -67278.2 5099.34 -72377.5 83.53185 239.982
0.076 232.4155 -445.40984 165492.15 -67350.4 4892.87 -72243.2 85.19726 239.981
0.078 243.431 -593.08996 165492.15 -67104.2 5124.77 -72228.9 86.023538 239.981
0.08 240.90245 -403.11949 165492.15 -67125.3 5071.54 -72196.8 86.30977 239.98
0.082 234.16933 -582.60829 165492.15 -67405.2 4929.79 -72335 86.280833 239.98
0.084 240.99147 -562.64804 165492.15 -67293 5073.41 -72366.5 87.022442 239.979
0.086 241.8263 -433.5247 165492.15 -67183.2 5090.99 -72274.2 88.095388 239.978
0.088 243.2258 -465.25711 165492.15 -67142.5 5120.45 -72262.9 88.007756 239.978
0.09 245.73606 -600.68783 165492.15 -67098.5 5173.3 -72271.8 89.72317 239.977
0.092 237.43928 -696.78676 165492.15 -67279.2 4998.63 -72277.8 90.127033 239.977
0.094 233.83998 -576.21764 165492.15 -67436.4 4922.86 -72359.3 91.457132 239.976
0.096 229.79272 -284.51172 165492.15 -67440.4 4837.65 -72278.1 92.839145 239.976
0.098 238.70069 -378.35353 165492.15 -67294.8 5025.19 -72320 93.608828 239.976
0.1 245.35205 -460.23719 165492.15 -66772.7 5165.21 -71937.9 95.349228 239.975
0.102 248.50758 -391.19752 165492.15 -66952.7 5231.64 -72184.3 96.308189 239.975
0.104 240.2746 -652.83543 165492.15 -67065.4 5058.32 -72123.7 99.248088 239.974
0.106 245.7544 -366.40306 165492.15 -66863.6 5173.68 -72037.3 99.793391 239.974
0.108 238.63271 -254.89037 165492.15 -66975.5 5023.75 -71999.2 101.43838 239.973
0.11 240.55047 -392.57496 165492.15 -67126.8 5064.13 -72190.9 102.58609 239.972
0.112 233.33295 -362.64273 165492.15 -67103 4912.18 -72015.2 102.70024 239.972
0.114 241.35792 -536.5238 165492.15 -67044.4 5081.13 -72125.5 103.58123 239.971
0.116 241.16985 -351.24326 165492.15 -67008.1 5077.17 -72085.2 103.42266 239.971
0.118 244.82474 -595.72699 165492.15 -66949.8 5154.11 -72103.9 104.55273 239.97
0.12 242.3024 -458.5367 165492.15 -66719.6 5101.01 -71820.6 107.09741 239.97
0.122 238.1505 -272.94862 165492.15 -66942.3 5013.6 -71955.9 108.81751 239.97
