11.2	237.2	0	49.8243	101.42	51.5957
11.2	237.2	3.0406	52.7073	104.335	51.6277
11.2	237.2	6.0812	52.2775	103.034	50.7565
11.2	237.2	9.1218	52.4894	102.989	50.4996
11.2	237.2	12.1624	55.8255	103.068	47.2425
11.2	237.2	15.203	54.3124	101.971	47.6586
11.2	237.2	18.2436	53.9123	104.533	50.6207
11.2	237.2	21.2842	55.5313	105.136	49.6047
11.2	237.2	24.3248	54.3942	103.282	48.8878
11.2	237.2	27.3654	52.7231	105.958	53.2349
11.2	237.2	30.406	56.3332	106.773	50.4398
11.2	237.2	33.4466	54.9021	105.776	50.8739
