8	238	0	52.1181	99.0463	46.9282
8	238	3.066	53.9507	102.832	48.8813
8	238	6.132	55.7409	103.664	47.9231
8	238	9.198	53.8722	100.22	46.3478
8	238	12.264	52.2334	101.757	49.5236
8	238	15.33	56.1947	102.046	45.8513
8	238	18.396	53.2505	100.678	47.4275
8	238	21.462	54.1936	103.802	49.6084
8	238	24.528	54.9773	103.39	48.4127
8	238	27.594	57.0972	100.672	43.5748
8	238	30.66	57.7815	101.723	43.9415
8	238	33.726	54.147	103.253	49.106
8	238	36.792	53.2006	104.651	51.4504
8	238	39.858	52.837	103.826	50.989
