0	2	4	6	8	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	
0	0	0	0	0	0.050983445846987795	0.03134460735620816	0.036754064769850645	0.03832517234763926	0.036814817345492634	0.04016817142229851	0.03827065829632697	0.036686273733011546	0.03720444256870771	0.03857054144897525	0.032413428765670604	0.051415333248949854	0	0	0	0	0	0	
0.0	0.0	0.0	0.0	0.0	32.38265769230769	29.985515384615386	28.264053846153843	28.073449999999998	25.19413076923076	24.32235384615385	24.88200384615385	25.9566	26.92471153846154	28.856753846153843	25.181384615384616	33.07278076923077	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.12558795860771402	0.07149576669802446	0.07902163687676388	0.08184383819379115	0.07055503292568203	0.07431796801505174	0.07243650047036689	0.07243650047036689	0.0761994355597366	0.08466603951081844	0.062088428974600186	0.12935089369708372	0.0	0.0	0.0	0.0	0.0	0.0	
