9.6	237.6	0	56.125	105.033	48.908
9.6	237.6	3.11004	52.4888	106.788	54.2992
9.6	237.6	6.22008	52.1722	104.201	52.0288
9.6	237.6	9.33012	56.4576	103.902	47.4444
9.6	237.6	12.4402	50.7028	105.357	54.6542
9.6	237.6	15.5502	51.1632	107.793	56.6298
9.6	237.6	18.6602	51.6133	105.945	54.3317
9.6	237.6	21.7703	51.6186	107.304	55.6854
9.6	237.6	24.8803	52.0822	104.65	52.5678
9.6	237.6	27.9904	53.1121	105.442	52.3299
9.6	237.6	31.1004	53.8237	103.715	49.8913
9.6	237.6	34.2104	53.7024	104.386	50.6836
9.6	237.6	37.3205	52.6012	106.318	53.7168
