0.002 239.152 -210.1874 263624.46 -107814 8097.85 -115911 -394.05209 240
0.004 237.21085 -159.87808 263624.46 -107704 8032.12 -115737 -196.12563 239.999
0.006 240.6218 -159.17878 263624.46 -107191 8147.62 -115338 -203.49662 239.999
0.008 243.94841 -328.9057 263624.46 -107207 8260.26 -115467 -951.99446 239.998
0.01 239.92096 -319.60031 263624.46 -107421 8123.89 -115545 -943.57628 239.998
0.012 238.41669 -267.86921 263624.46 -107293 8072.95 -115366 -688.73263 239.997
0.014 240.61547 -198.57982 263624.46 -107423 8147.41 -115571 -361.60926 239.996
0.016 245.33968 -317.82239 263624.46 -107434 8307.37 -115741 -889.27129 239.996
0.018 238.11607 -320.29036 263624.46 -107442 8062.77 -115505 -952.98257 239.995
0.02 245.87101 -335.95193 263624.46 -107090 8325.36 -115415 -999.41756 239.995
0.022 242.43596 -390.55907 263624.46 -107315 8209.05 -115524 -1297.8971 239.994
0.024 245.84284 -430.20441 263624.46 -107262 8324.41 -115587 -1390.362 239.994
0.026 241.46083 -171.74936 263624.46 -107625 8176.03 -115801 -246.66078 239.994
0.028 243.32036 -139.3057 263624.46 -107203 8239 -115442 -62.579196 239.993
0.03 239.67581 -247.63179 263624.46 -107423 8115.59 -115539 -576.614 239.993
0.032 238.34097 -270.61992 263624.46 -107724 8070.39 -115794 -721.00359 239.992
0.034 232.83832 -370.61023 263624.46 -107673 7884.07 -115557 -1159.5327 239.992
0.036 241.1312 -490.21339 263624.46 -107520 8164.87 -115685 -1640.5121 239.991
0.038 239.20284 -272.0854 263624.46 -107382 8099.57 -115482 -729.45836 239.99
0.04 242.5825 -91.694048 263624.46 -107697 8214.01 -115911 94.612885 239.99
0.042 238.72995 -408.91708 263624.46 -107424 8083.56 -115508 -1354.9095 239.989
0.044 236.39545 -383.45281 263624.46 -107566 8004.51 -115571 -1191.7857 239.989
0.046 238.09584 -172.9254 263624.46 -108027 8062.09 -116089 -248.08211 239.988
0.048 244.35596 -235.11707 263624.46 -107524 8274.06 -115798 -561.273 239.988
0.05 239.10266 -393.50265 263624.46 -107561 8096.18 -115658 -1249.0043 239.988
0.052 240.95699 -239.04351 263624.46 -107603 8158.97 -115762 -550.51098 239.987
0.054 239.27664 -308.31949 263624.46 -107693 8102.07 -115795 -902.22833 239.987
0.056 233.94935 -281.33167 263624.46 -107823 7921.69 -115745 -731.21273 239.986
0.058 240.8212 -287.15882 263624.46 -107615 8154.37 -115769 -771.4459 239.986
0.06 239.54593 -162.92437 263624.46 -107708 8111.19 -115820 -223.83747 239.985
0.062 241.71112 -427.89696 263624.46 -107747 8184.51 -115931 -1380.5421 239.984
0.064 234.63142 -112.76349 263624.46 -107738 7944.78 -115683 -38.184594 239.984
0.066 240.54346 -299.93085 263624.46 -107691 8144.97 -115836 -824.70715 239.983
0.068 241.34311 -83.860767 263624.46 -107725 8172.04 -115897 141.88656 239.983
0.07 239.363 -223.24214 263624.46 -107557 8105 -115662 -482.76874 239.982
0.072 241.56959 -266.97605 263624.46 -108094 8179.71 -116273 -681.33962 239.982
0.074 239.75382 -275.24219 263624.46 -107831 8118.23 -115949 -740.06251 239.982
0.076 245.31929 -281.37499 263624.46 -107444 8306.68 -115751 -798.08338 239.981
0.078 234.23173 -481.51693 263624.46 -108009 7931.25 -115940 -1622.5296 239.981
0.08 242.44943 -224.97779 263624.46 -107358 8209.51 -115567 -540.26693 239.98
0.082 250.48624 -321.66595 263624.46 -107445 8481.64 -115926 -937.33612 239.98
0.084 240.60924 -175.65504 263624.46 -107320 8147.2 -115467 -303.35582 239.979
0.086 242.26908 -277.87556 263624.46 -107702 8203.4 -115905 -738.37356 239.978
0.088 239.17257 -227.75626 263624.46 -107820 8098.55 -115919 -493.32868 239.978
0.09 241.30962 -441.37902 263624.46 -107745 8170.91 -115916 -1450.8397 239.977
0.092 240.65747 -224.93031 263624.46 -107558 8148.83 -115707 -538.13968 239.977
0.094 237.71801 -257.06008 263624.46 -107816 8049.3 -115865 -681.28747 239.976
0.096 242.46984 -175.06799 263624.46 -107762 8210.2 -115972 -292.44376 239.976
0.098 238.75749 -295.86325 263624.46 -107291 8084.49 -115376 -805.246 239.976
0.1 244.01702 -267.42312 263624.46 -107526 8262.58 -115788 -667.96193 239.975
0.102 244.52423 -287.69929 263624.46 -107124 8279.76 -115403 -759.15561 239.975
0.104 241.88702 -264.20544 263624.46 -107291 8190.46 -115481 -682.69427 239.974
0.106 241.49913 -239.92651 263624.46 -107581 8177.33 -115758 -588.19407 239.974
0.108 233.97259 -399.06553 263624.46 -107996 7922.47 -115918 -1269.1244 239.973
0.11 231.77828 -190.98937 263624.46 -107927 7848.17 -115775 -352.9182 239.972
0.112 235.37669 -256.16983 263624.46 -108035 7970.02 -116005 -617.82602 239.972
0.114 233.99297 -270.99354 263624.46 -107793 7923.16 -115716 -723.25675 239.971
0.116 248.87323 -410.6204 263624.46 -107492 8427.02 -115919 -1341.2441 239.971
0.118 241.62867 -356.73584 263624.46 -107341 8181.71 -115523 -1056.8402 239.97
0.12 241.06496 -362.7039 263624.46 -107302 8162.63 -115465 -1080.3466 239.97
0.122 246.41901 -316.05335 263624.46 -107308 8343.92 -115652 -889.25341 239.97
0.124 244.55277 -309.98483 263624.46 -107485 8280.73 -115765 -851.85797 239.969
0.126 244.68755 -208.32393 263624.46 -107178 8285.29 -115463 -398.67183 239.969
0.128 241.6244 -268.40204 263624.46 -107443 8181.57 -115625 -694.30783 239.968
0.13 238.09385 -362.24215 263624.46 -107608 8062.02 -115670 -1101.6967 239.968
