69800    227.75444    2.8523135    1364565.3   -4796.9226    351.66643    -5148.589 
70800    223.50192   -12.411845    1364565.3   -4779.7017    345.10028   -5124.8019 
71800    219.01006  0.067316978    1364565.3   -4746.2875    338.16459   -5084.4521 
72800     216.0942   -3.2924026    1364565.3   -4752.2116    333.66232   -5085.8739 
73800     228.8479    5.9193876    1364565.3   -4714.0531    353.35479   -5067.4079 
74800    231.11483    6.4092951    1364565.3   -4719.5424    356.85508   -5076.3975 
75800    227.42767    -9.138231    1364565.3   -4761.5697    351.16188   -5112.7315 
76800    230.61174   -11.581186    1364565.3   -4734.6146    356.07828   -5090.6929 
77800    232.78551    3.0914376    1364565.3    -4729.702    359.43471   -5089.1367 
78800    215.65134   -4.2898048    1364565.3   -4745.9401    332.97853   -5078.9186 
79800    233.48077   -11.660278    1364565.3   -4737.4148    360.50823    -5097.923 
80800    227.82014    4.1051808    1364565.3   -4736.3411    351.76788    -5088.109 
81800     223.6086    2.1022665    1364565.3   -4772.0473      345.265   -5117.3123 
82800    234.79555   0.42933754    1364565.3   -4733.7908    362.53832   -5096.3291 
83800    228.71039    4.1849376    1364565.3     -4739.51    353.14248   -5092.6525 
84800    234.64514   -5.2662718    1364565.3   -4736.6831    362.30608   -5098.9892 
85800    240.32385     2.215621    1364565.3   -4696.0338    371.07434   -5067.1081 
86800    225.26782   -15.649842    1364565.3   -4737.0935    347.82693   -5084.9204 
87800    224.32314   -6.3738004    1364565.3   -4761.8279    346.36829   -5108.1962 
88800    223.44104    1.2001945    1364565.3   -4768.5105    345.00629   -5113.5168 
89800    230.20933    10.956842    1364565.3   -4779.3429    355.45693   -5134.7998 
90800     225.7577  -0.18584628    1364565.3   -4786.7536    348.58334    -5135.337 
91800    229.17181    8.9970464    1364565.3   -4744.9882    353.85494   -5098.8431 
92800    230.25075    7.9449452    1364565.3   -4779.1422    355.52088    -5134.663 
93800    203.93375   -6.0554751    1364565.3   -4788.5333    314.88587   -5103.4192 
94800    221.27579   0.18292309    1364565.3   -4776.2283    341.66301   -5117.8913 
95800    225.26291   -16.791778    1364565.3   -4734.1084    347.81937   -5081.9278 
96800    225.71302    3.9554398    1364565.3   -4740.7124    348.51436   -5089.2268 
97800    215.59871   -9.6955992    1364565.3   -4753.4696    332.89726   -5086.3669 
98800    231.51375   -14.503246    1364565.3   -4762.2727    357.47104   -5119.7437 
99800    215.90996   -1.4915006    1364565.3   -4796.6383    333.37785   -5130.0162 
100800    220.63812   -6.2382024    1364565.3   -4754.6441     340.6784   -5095.3225 
101800    226.96037   -2.5465787    1364565.3   -4748.3297    350.44034     -5098.77 
102800    215.53242  -0.79466651    1364565.3   -4771.7208    332.79491   -5104.5157 
103800     215.5816   -2.5102499    1364565.3   -4762.5967    332.87084   -5095.4675 
104800    225.38637   -12.941196    1364565.3   -4733.3585    348.00998   -5081.3685 
105800    245.70123    -8.404026    1364565.3   -4710.0867    379.37735   -5089.4641 
106800    233.12981    -7.448397    1364565.3   -4703.5474    359.96632   -5063.5138 
107800    224.26422   -8.8399569    1364565.3   -4750.4824    346.27732   -5096.7598 
108800    221.53337    -10.14689    1364565.3   -4756.7813    342.06074    -5098.842 
109800     237.1823   -9.7613972    1364565.3    -4715.009    366.22361   -5081.2327 
110800    220.51025    4.4726217    1364565.3   -4743.4471    340.48097   -5083.9281 
111800     225.2699   -3.4848434    1364565.3   -4703.1143    347.83015   -5050.9445 
112800    215.44752   -5.8340772    1364565.3   -4736.9553    332.66382   -5069.6191 
113800    232.31224   -8.9697183    1364565.3   -4754.0635    358.70395   -5112.7675 
114800    219.43921    -1.224805    1364565.3   -4756.5163    338.82722   -5095.3435 
115800    229.70176   -16.045656    1364565.3   -4716.9415     354.6732   -5071.6147 
116800    226.29213     12.30672    1364565.3   -4746.8527    349.40854   -5096.2613 
117800    229.64092    -3.766621    1364565.3   -4752.8884    354.57927   -5107.4677 
118800    227.26891    -3.534643    1364565.3   -4747.4956    350.91675   -5098.4123 
