0.3	239.925	0	24.5757	55.2471	19.1145	56.9664	93.2411	115.07	208.311
0.3	239.925	3.04	26.2837	55.3352	19.4935	58.7689	88.3166	119.397	207.714
0.3	239.925	6.08	27.1811	57.4395	20.9942	57.5378	91.9855	111.093	203.078
0.3	239.925	9.12	22.9853	56.5328	21.0657	55.3591	101.984	104.252	206.236
0.3	239.925	12.16	24.9283	54.4791	23.7172	56.7577	89.8344	100.443	190.278
0.3	239.925	15.2	27.2484	54.1629	21.7034	54.7109	81.8201	100.343	182.163
0.3	239.925	18.24	23.2868	55.8089	21.8297	55.9765	98.8672	103.806	202.673
0.3	239.925	21.28	21.9585	55.3066	21.1287	54.0052	101.378	99.9446	201.323
0.3	239.925	24.32	23.4403	52.7841	21.4319	54.3538	89.2052	100.083	189.288
0.3	239.925	27.36	21.445	54.7125	24.1132	56.0234	101.133	97.007	198.14
0.3	239.925	30.4	22.6041	56.6434	22.64	55.6578	103.479	100.374	203.854
0.3	239.925	33.44	24.3051	57.5533	23.3449	56.6964	101.075	101.389	202.463
0.3	239.925	36.48	21.3246	56.297	24.0929	54.1249	106.316	91.2973	197.613
0.3	239.925	39.52	22.8396	54.7052	22.2197	53.1432	96.8714	94.0074	190.879
0.3	239.925	42.56	21.8102	51.8057	23.434	53.2517	91.1863	90.6458	181.832
0.3	239.925	45.6	24.2151	58.2469	29.1454	53.3247	103.457	73.5051	176.962
0.3	239.925	48.64	28.5518	55.8149	22.3727	49.5429	82.8798	82.5974	165.477
0.3	239.925	51.68	22.6176	56.5078	26.0688	53.1628	103.026	82.3658	185.392
0.3	239.925	54.72	23.5155	56.2735	25.7586	53.6966	99.5843	84.9315	184.516
0.3	239.925	57.76	21.7924	56.6112	24.6988	54.9187	105.849	91.8685	197.718
0.3	239.925	60.8	28.9922	53.281	21.3547	52.1749	73.838	93.6934	167.531
0.3	239.925	63.84	24.1173	51.1687	22.453	54.9791	82.2363	98.8793	181.116
0.3	239.925	66.88	25.821	53.0192	23.4647	52.9292	82.6825	89.5721	172.255
0.3	239.925	69.92	24.0728	54.9674	21.1971	58.1486	93.9196	112.333	206.252
