12.8	236.8	0	19.3622	48.5485	22.4122	48.1301	89.4852	78.8511	168.336
12.8	236.8	3.066	21.4125	47.0562	19.5871	47.3958	78.6236	85.2615	163.885
12.8	236.8	6.132	22.0026	48.8304	17.6081	48.5976	82.254	95.0138	177.268
12.8	236.8	9.198	19.3891	47.3787	18.2802	47.8089	85.8161	90.535	176.351
12.8	236.8	12.264	18.2744	47.6445	19.5564	46.3395	90.0487	82.117	172.166
12.8	236.8	15.33	19.2791	48.5642	25.6453	44.4881	89.7881	57.772	147.56
12.8	236.8	18.396	19.0704	45.2008	22.3945	50.4455	80.1158	86.0044	166.12
12.8	236.8	21.462	18.6053	47.1646	21.8123	52.2895	87.5628	93.4431	181.006
12.8	236.8	24.528	19.8398	47.319	23.6976	51.8849	84.2512	86.4223	170.673
12.8	236.8	27.594	21.9126	49.432	21.2143	47.4308	84.3745	80.3798	164.754
12.8	236.8	30.66	22.365	50.7815	22.4141	51.8456	87.125	90.237	177.362
12.8	236.8	33.726	22.2839	48.9925	23.4296	51.3052	81.8886	85.4666	167.355
12.8	236.8	36.792	20.3991	48.5662	21.8226	48.5564	86.3603	81.9658	168.326
12.8	236.8	39.858	22.6872	48.8167	23.5145	53.0938	80.113	90.6901	170.803
12.8	236.8	42.924	22.8621	51.2756	21.5991	51.1258	87.1158	90.5289	177.645
12.8	236.8	45.99	21.1688	52.0617	20.9697	51.3358	94.7176	93.1025	187.82
12.8	236.8	49.056	19.1087	50.2702	20.2608	48.8088	95.5412	87.5282	183.069
12.8	236.8	52.122	24.1971	51.511	22.5481	50.1451	83.7444	84.6124	168.357
12.8	236.8	55.188	25.0145	50.786	19.4645	50.5098	79.0154	95.1849	174.2
12.8	236.8	58.254	23.2034	51.4932	18.8519	48.8164	86.7365	91.8712	178.608
12.8	236.8	61.32	21.1685	50.4072	21.0118	49.3546	89.6459	86.899	176.545
12.8	236.8	64.386	25.7014	50.6695	21.818	49.7769	76.5522	85.722	162.274
12.8	236.8	67.452	21.2019	52.1815	19.2613	49.0386	94.9835	91.2972	186.281
12.8	236.8	70.518	23.0954	45.7975	23.9298	50.9123	69.6046	82.7283	152.333
12.8	236.8	73.584	21.5809	48.3535	20.0307	48.9342	82.0848	88.6181	170.703
12.8	236.8	76.65	21.4386	47.8316	20.7173	49.6963	80.9209	88.8496	169.771
12.8	236.8	79.716	18.2969	46.2956	18.9757	49.2346	85.844	92.7738	178.618
12.8	236.8	82.782	19.8376	48.1311	21.5399	49.9568	86.7479	87.1262	173.874
