109.0033845238095	38.6
103.9120932142857	25
109.0033845238095	11
[(125.156335003572, 24.8000000000000, -21.2451832000023), (125.156335003572, 24.8000000000000, 21.2451832000023), (6.15889713235574e+15, 24.8000000000000, -6.15889713235564e+15), (6.15889713235574e+15, 24.8000000000000, 6.15889713235564e+15)]
