3.2	239.2	0	54.562	102.972	48.41
3.2	239.2	3.11004	54.428	101.278	46.85
3.2	239.2	6.22008	51.4693	102.953	51.4837
3.2	239.2	9.33012	54.4529	103.35	48.8971
3.2	239.2	12.4402	53.5098	104.06	50.5502
3.2	239.2	15.5502	54.5336	103.267	48.7334
3.2	239.2	18.6602	54.2321	102.89	48.6579
3.2	239.2	21.7703	53	104.475	51.475
3.2	239.2	24.8803	53.542	107.622	54.08
3.2	239.2	27.9904	51.0111	106.849	55.8379
3.2	239.2	31.1004	51.9075	106.481	54.5735
3.2	239.2	34.2104	50.9476	102.374	51.4264
3.2	239.2	37.3205	53.0677	104.511	51.4433
