0.3	239.925	0	24.5834	55.8585	21.624	57.4932	93.8253	107.608	201.433
0.3	239.925	3	24.39	55.6276	19.6578	54.8641	93.7128	105.619	199.332
0.3	239.925	6	27.558	56.7431	24.1074	52.9275	87.5553	86.4603	174.016
0.3	239.925	9	25.8678	55.7022	25.4311	50.1507	89.5032	74.1588	163.662
0.3	239.925	12	26.3069	55.7341	24.4872	56.9706	88.2816	97.4502	185.732
0.3	239.925	15	24.6321	59.0416	23.3124	54.5909	103.228	93.8355	197.064
0.3	239.925	18	24.389	58.6145	21.2504	53.0298	102.676	95.3382	198.015
0.3	239.925	21	26.1612	56.8678	20.562	57.5822	92.1198	111.061	203.18
0.3	239.925	24	26.0883	56.6387	21.7363	58.4344	91.6512	110.094	201.745
0.3	239.925	27	20.8439	56.7867	20.7214	60.2352	107.828	118.541	226.37
0.3	239.925	30	22.1256	54.7211	22.0145	60.2977	97.7865	114.85	212.636
0.3	239.925	33	21.7098	55.8816	24.5644	56.9163	102.515	97.0557	199.571
0.3	239.925	36	23.1676	54.4734	23.2532	54.8288	93.9174	94.7268	188.644
0.3	239.925	39	23.1894	55.0133	26.2884	57.6711	95.4717	94.1481	189.62
0.3	239.925	42	22.6906	56.0498	24.0321	57.745	100.078	101.139	201.216
0.3	239.925	45	20.7719	55.1533	24.4477	55.3779	103.144	92.7906	195.935
0.3	239.925	48	19.9846	55.3945	21.7642	54.9713	106.23	99.6213	205.851
0.3	239.925	51	21.7046	57.0887	23.3863	58.375	106.152	104.966	211.118
0.3	239.925	54	21.3212	58.7732	24.7073	59.4366	112.356	104.188	216.544
0.3	239.925	57	24.2788	57.0984	21.2112	56.0573	98.4588	104.538	202.997
0.3	239.925	60	22.0755	52.702	19.5189	52.3923	91.8795	98.6202	190.5
0.3	239.925	63	22.8872	54.8112	21.0689	57.0236	95.772	107.864	203.636
0.3	239.925	66	21.4638	53.8793	20.0754	58.4018	97.2465	114.979	212.226
0.3	239.925	69	24.4174	55.1036	23.907	56.1503	92.0586	96.7299	188.788
0.3	239.925	72	22.4022	53.209	21.6627	58.0519	92.4204	109.168	201.588
