9.6	237.6	0	54.6258	107.105	52.4792
9.6	237.6	3.066	55.0301	108.953	53.9229
9.6	237.6	6.132	53.6351	109.374	55.7389
9.6	237.6	9.198	54.7765	107.632	52.8555
9.6	237.6	12.264	56.683	105.435	48.752
9.6	237.6	15.33	59.8462	105.703	45.8568
9.6	237.6	18.396	57.6411	107.965	50.3239
9.6	237.6	21.462	55.9326	105.238	49.3054
9.6	237.6	24.528	55.9585	107.558	51.5995
9.6	237.6	27.594	53.5163	105.969	52.4527
9.6	237.6	30.66	54.0124	108.023	54.0106
9.6	237.6	33.726	53.5338	108.861	55.3272
9.6	237.6	36.792	54.2211	106.298	52.0769
9.6	237.6	39.858	52.856	108.299	55.443
