1	228.926
2	227.726
3	229.526
4	231.076
5	227.176
6	231.876
7	230.426
8	228.476
9	229.476
10	228.226
11	229.626
12	228.676
13	230.126
14	228.726
15	228.276
16	228.026
17	228.726
18	228.326
19	230.876
20	228.176


Average freezing temperature: 229.12350000000006
Sigma: 1.1975469719388896
