0	240	0	18.2148	48.0948	17.7576	51.9129	89.64	102.466	192.106
0	240	3	20.7612	47.0651	16.5276	49.5272	78.9117	98.9988	177.911
0	240	6	18.0552	47.0563	22.1243	48.7385	87.0033	79.8426	166.846
0	240	9	15.7278	45.0497	18.2428	52.5298	87.9657	102.861	190.827
0	240	12	16.4356	50.1471	20.2678	52.2947	101.135	96.0807	197.215
0	240	15	21.175	48.6576	20.4772	51.7096	82.4478	93.6972	176.145
0	240	18	21.6383	50.3574	23.5232	53.3942	86.1573	89.613	175.77
0	240	21	23.1697	46.5185	25.2208	49.8143	70.0464	73.7805	143.827
0	240	24	24.7426	50.2066	24.6297	48.7553	76.392	72.3768	148.769
0	240	27	23.7608	49.3917	22.0879	49.7211	76.8927	82.8996	159.792
0	240	30	22.4014	50.7786	21.8533	48.29	85.1316	79.3101	164.442
0	240	33	23.3494	49.8378	21.9637	51.032	79.4652	87.2049	166.67
0	240	36	22.0887	49.0692	20.3725	50.7184	80.9415	91.0377	171.979
0	240	39	24.6483	48.7127	22.3187	47.8199	72.1932	76.5036	148.697
0	240	42	21.988	49.2166	19.7142	48.5687	81.6858	86.5635	168.249
0	240	45	22.5214	45.3834	21.0754	48.5866	68.586	82.5336	151.12
0	240	48	21.4073	48.5363	22.2709	46.4125	81.387	72.4248	153.812
0	240	51	20.5745	50.4486	23.1155	48.2361	89.6223	75.3618	164.984
0	240	54	22.166	48.6725	19.0527	49.9275	79.5195	92.6244	172.144
0	240	57	18.867	48.7419	20.7702	48.9688	89.6247	84.5958	174.221
0	240	60	19.6526	48.9546	23.2257	50.6779	87.906	82.3566	170.263
0	240	63	17.9799	47.6029	16.74	51.6383	88.869	104.695	193.564
0	240	66	17.9165	49.4623	18.1923	50.682	94.6374	97.4691	192.106
