48800    10.625204   -67.131571    2070077.4   -39250.587    2682.1193   -41932.706   -696.76868   -200.31149   -2469.4653 
49800    10.508474   -47.476293    2070077.4   -39221.573     2652.653   -41874.226   -390.28847   -206.15031   -1647.2277 
50800    10.760147   -45.882899    2070077.4   -39194.854    2716.1829   -41911.037   -357.51577   -260.58583   -1497.5544 
51800     10.63679   -57.541272    2070077.4   -39275.154    2685.0439   -41960.198   -547.81164     10.69207   -2397.2716 
52800    10.435088   -45.730483    2070077.4   -39336.169    2634.1281   -41970.297   -352.62438   -18.384057   -1863.8579 
53800    10.644908   -29.619073    2070077.4    -39249.69    2687.0932   -41936.783   -100.08572   -23.857239   -1188.8135 
54800    10.337546   -49.727098    2070077.4    -39270.74    2609.5056   -41880.246   -412.51673   -251.34241    -1670.832 
55800    10.986568   -46.012416    2070077.4    -39190.86    2773.3383   -41964.198   -346.65069    -262.3575   -1500.1877 
56800    10.469267   -28.541793    2070077.4   -39363.467    2642.7559   -42006.223   -88.504583    199.65648   -1488.0997 
57800    10.572934   -36.097244    2070077.4   -39265.608    2668.9247   -41934.533   -199.37756    17.758084   -1520.8759 
58800    10.666351   -22.123566    2070077.4    -39302.67    2692.5059   -41995.176    37.694928    -8.210679   -902.75116 
59800     10.63358   -46.270229    2070077.4   -39110.109    2684.2336   -41794.343     -358.365    143.76389   -2135.6432 
60800    10.527454   -59.987032    2070077.4   -39207.711    2657.4441   -41865.155   -579.63889   -42.893063   -2416.0303 
61800    10.453116   -62.248196    2070077.4   -39240.463    2638.6789   -41879.142   -637.26769   -267.43517   -2164.1463 
62800    10.454454   -74.712718    2070077.4   -39317.056    2639.0168   -41956.073   -823.02194   -393.91477   -2485.2976 
63800    10.505486    -45.58334    2070077.4   -39294.033    2651.8988   -41945.931   -350.19031    -94.87597   -1740.0925 
64800    10.624446   -30.025096    2070077.4   -39207.147    2681.9278   -41889.075   -93.294176    124.51402   -1433.8715 
65800    10.336701   -34.770414    2070077.4   -39259.631    2609.2925   -41868.924   -179.04317    148.06432   -1666.4437 
66800    10.527318   -45.822733    2070077.4   -39140.754    2657.4098   -41798.164   -350.29122   -284.55968    -1458.183 
67800    10.609446    -48.72501    2070077.4   -39227.885    2678.1414   -41906.026   -395.82521   -33.689389    -1964.213 
68800     10.49632   -30.862967    2070077.4   -39341.144    2649.5851   -41990.729   -127.77685    12.193497   -1295.7422 
69800    10.647994   -49.125143    2070077.4       -39278     2687.872   -41965.872   -406.07675    -158.2681   -1789.1136 
70800    10.558515    -49.72981    2070077.4   -39248.673    2665.2849   -41913.958   -414.89022   -93.475731   -1913.8106 
71800    10.600346   -40.945676    2070077.4   -39233.855    2675.8443   -41909.699    -262.6575   -131.30685   -1492.1586 
72800    10.575165   -31.218075    2070077.4   -39155.546    2669.4878   -41825.034   -119.70408   -49.743601   -1215.1494 
73800    10.704188   -35.045314    2070077.4    -39142.75    2702.0571   -41844.807   -166.10195   -265.09397    -1042.204 
74800    10.481929   -41.267167    2070077.4   -39197.838    2645.9522    -41843.79   -272.72419    225.24289   -2053.9864 
75800     10.54623   -51.747704    2070077.4    -39189.77    2662.1837   -41851.954   -449.07253    -262.1818   -1737.7608 
76800    10.690078   -45.848448    2070077.4   -39153.544    2698.4954   -41852.039   -367.23611   -8.3799796   -1884.1294 
77800     10.79064   -33.593793    2070077.4   -39157.776    2723.8803   -41881.656   -158.96563    178.66076   -1664.8304 
78800    10.552025    -44.20999    2070077.4   -39200.862    2663.6466   -41864.508   -319.29567   -57.744684   -1740.3927 
79800    10.708603   -54.376295    2070077.4   -39242.755    2703.1716   -41945.927   -492.42987   -317.11626   -1762.0085 
80800    10.626955   -36.934146    2070077.4   -39157.778    2682.5612   -41840.339   -225.32194   -11.282757   -1510.8263 
81800    10.537841    -43.73614    2070077.4     -39191.9     2660.066   -41851.966    -320.0244    119.73225    -1993.822 
82800     10.61066   -39.111281    2070077.4   -39187.839    2678.4479   -41866.287   -233.72192    68.405073   -1723.5011 
83800    10.694567   -29.706863    2070077.4   -39198.385    2699.6285   -41898.014   -91.118344    21.500928   -1262.2262 
