0.3	239.925	0	23.0337	53.6284	24.7614	56.363	122.379	126.406	248.785
0.3	239.925	4	21.8521	54.1503	23.2579	57.8667	129.193	138.435	267.628
0.3	239.925	8	26.8054	52.7872	25.3699	56.2274	103.927	123.43	227.357
0.3	239.925	12	26.0928	50.6652	24.4521	49.8347	98.2896	101.53	199.82
0.3	239.925	16	26.7207	52.4985	23.9828	53.4332	103.111	117.802	220.913
0.3	239.925	20	27.6807	53.0246	24.0353	54.5064	101.376	121.884	223.26
0.3	239.925	24	28.4395	55.6764	24.4124	54.6338	108.948	120.886	229.833
0.3	239.925	28	28.2231	56.153	26.1316	53.125	111.72	107.974	219.693
0.3	239.925	32	24.7922	52.8664	25.6436	52.0625	112.297	105.676	217.972
0.3	239.925	36	23.2955	53.1504	24.0787	50.9985	119.42	107.679	227.099
0.3	239.925	40	25.3207	51.9285	21.2769	53.6414	106.431	129.458	235.889
0.3	239.925	44	22.1275	54.0915	20.4701	56.2222	127.856	143.008	270.864
0.3	239.925	48	23.5257	55.6193	19.8193	56.9887	128.374	148.678	277.052
0.3	239.925	52	24.1133	56.4824	22.7361	55.6676	129.476	131.726	261.202
0.3	239.925	56	22.4599	56.7935	21.7888	56.1274	137.334	137.354	274.689
0.3	239.925	60	25.3805	56.051	22.7285	56.222	122.682	133.974	256.656
0.3	239.925	64	23.5418	52.7211	22.4992	52.1443	116.717	118.58	235.298
0.3	239.925	68	23.9304	53.8904	23.9586	55.3532	119.84	125.578	245.418
0.3	239.925	72	22.0389	53.663	23.5539	55.3871	126.496	127.333	253.829
0.3	239.925	76	22.5407	58.5989	22.8783	58.7283	144.233	143.4	287.633
