1.6	239.6	0	20.2986	58.1657	24.5242	54.0712	151.468	118.188	269.656
1.6	239.6	4	21.6464	58.3299	22.1065	54.3369	146.734	128.922	275.656
1.6	239.6	8	24.6186	62.8297	24.3277	56.67	152.844	129.369	282.214
1.6	239.6	12	25.7509	60.0429	24.4567	55.3773	137.168	123.682	260.85
1.6	239.6	16	23.5103	56.0989	27.3184	52.0819	130.354	99.054	229.408
1.6	239.6	20	24.6312	51.3879	28.6142	54.7493	107.027	104.54	211.567
1.6	239.6	24	22.9898	53.1876	27.9813	54.436	120.791	105.819	226.61
1.6	239.6	28	23.7823	54.1057	26.2244	55.846	121.294	118.486	239.78
1.6	239.6	32	23.9425	52.9546	27.2816	55.4885	116.048	112.828	228.876
1.6	239.6	36	28.1069	56.5224	25.0126	51.603	113.662	106.362	220.024
1.6	239.6	40	26.5145	56.7413	23.5142	52.6559	120.907	116.567	237.474
1.6	239.6	44	29.6822	53.8865	24.211	53.9935	96.8172	119.13	215.947
1.6	239.6	48	27.9106	56.3643	25.1472	55.4981	113.815	121.404	235.218
1.6	239.6	52	24.3277	57.6133	27.3394	53.3412	133.142	104.007	237.15
1.6	239.6	56	22.8408	56.2631	27.5096	52.1774	133.689	98.6712	232.36
1.6	239.6	60	20.6616	50.9727	25.3063	51.7276	121.244	105.685	226.93
1.6	239.6	64	22.2605	52.4095	25.1829	53.7887	120.596	114.423	235.019
1.6	239.6	68	19.7374	52.028	22.3252	54.9076	129.162	130.33	259.492
1.6	239.6	72	20.7365	54.1282	23.5675	52.7679	133.567	116.802	250.368
1.6	239.6	76	19.8579	54.03	21.2638	54.5424	136.688	133.114	269.803
