11.2	237.2	0	50.3538	99.8065	49.4527
11.2	237.2	3.11004	53.1082	103.454	50.3458
11.2	237.2	6.22008	55.4307	105.374	49.9433
11.2	237.2	9.33012	53.5239	103.832	50.3081
11.2	237.2	12.4402	56.5288	105.007	48.4782
11.2	237.2	15.5502	53.1983	105.889	52.6907
11.2	237.2	18.6602	54.249	102.983	48.734
11.2	237.2	21.7703	53.4223	107.329	53.9067
11.2	237.2	24.8803	55.3455	105.495	50.1495
11.2	237.2	27.9904	54.6733	106.702	52.0287
11.2	237.2	31.1004	51.3085	106.812	55.5035
11.2	237.2	34.2104	50.2244	105.651	55.4266
11.2	237.2	37.3205	48.751	102.555	53.804
