6.4	238.4	0	52.5977	105.485	52.8873
6.4	238.4	3.11004	55.2466	106.265	51.0184
6.4	238.4	6.22008	51.0314	105.885	54.8536
6.4	238.4	9.33012	51.9279	106.962	55.0341
6.4	238.4	12.4402	53.2837	105.112	51.8283
6.4	238.4	15.5502	52.4208	106.466	54.0452
6.4	238.4	18.6602	50.9232	107.452	56.5288
6.4	238.4	21.7703	50.5207	103.951	53.4303
6.4	238.4	24.8803	49.7423	105.746	56.0037
6.4	238.4	27.9904	52.1084	106.571	54.4626
6.4	238.4	31.1004	50.1315	106.18	56.0485
6.4	238.4	34.2104	52.2949	106.04	53.7451
6.4	238.4	37.3205	54.8886	105.319	50.4304
