4.8	238.8	0	53.384	107.44	54.056
4.8	238.8	3.11004	52.5711	105.996	53.4249
4.8	238.8	6.22008	52.3862	103.537	51.1508
4.8	238.8	9.33012	52.8738	107.087	54.2132
4.8	238.8	12.4402	52.1374	108.059	55.9216
4.8	238.8	15.5502	54.709	107.689	52.98
4.8	238.8	18.6602	49.1912	104.602	55.4108
4.8	238.8	21.7703	49.8816	105.93	56.0484
4.8	238.8	24.8803	53.9014	104.328	50.4266
4.8	238.8	27.9904	55.7501	106.337	50.5869
4.8	238.8	31.1004	53.7542	105.832	52.0778
4.8	238.8	34.2104	52.8356	107.266	54.4304
4.8	238.8	37.3205	52.7116	108.394	55.6824
