104.54258477891156	25.6
102.98750773809525	18.4
104.54258477891156	11
[(120.896030319599, 18.3000000000000, -17.9088017760050), (120.896030319599, 18.3000000000000, 17.9088017760050), (1.69492694308934e+15, 18.3000000000000, -1.69492694308923e+15), (1.69492694308934e+15, 18.3000000000000, 1.69492694308923e+15)]
