9.6	237.6	0	55.0257	103.409	48.3833
9.6	237.6	3.066	56.0319	106.451	50.4191
9.6	237.6	6.132	54.8666	105.657	50.7904
9.6	237.6	9.198	53.5936	102.969	49.3754
9.6	237.6	12.264	54.2211	101.422	47.2009
9.6	237.6	15.33	55.0938	103.67	48.5762
9.6	237.6	18.396	55.2135	105.18	49.9665
9.6	237.6	21.462	52.8577	102.738	49.8803
9.6	237.6	24.528	54.812	104.343	49.531
9.6	237.6	27.594	56.5732	102.474	45.9008
9.6	237.6	30.66	54.4931	101.403	46.9099
9.6	237.6	33.726	53.6061	103.179	49.5729
9.6	237.6	36.792	53.2073	103.498	50.2907
9.6	237.6	39.858	54.2289	104.646	50.4171
