1.6	239.6	0	54.5704	98.6513	44.0809
1.6	239.6	3.066	55.1307	105.559	50.4283
1.6	239.6	6.132	55.9653	101.893	45.9277
1.6	239.6	9.198	56.8195	103.791	46.9715
1.6	239.6	12.264	56.1801	102.217	46.0369
1.6	239.6	15.33	57.0314	103.653	46.6216
1.6	239.6	18.396	56.4706	102.794	46.3234
1.6	239.6	21.462	57.6783	104.404	46.7257
1.6	239.6	24.528	57.5408	102.742	45.2012
1.6	239.6	27.594	54.3114	102.717	48.4056
1.6	239.6	30.66	51.746	102.898	51.152
1.6	239.6	33.726	51.576	104.461	52.885
1.6	239.6	36.792	53.2956	102.604	49.3084
1.6	239.6	39.858	52.5738	105.114	52.5402
