0.35	239.912	0	47.3761	106.064	44.5438	110.58	178.411	200.75	379.161
0.35	239.912	3.0406	48.1632	111.319	44.7834	109.394	191.994	196.416	388.41
0.35	239.912	6.0812	48.8871	114.024	43.6049	111.154	198.016	205.349	403.365
0.35	239.912	9.1218	46.8233	110.65	46.5245	108.818	194.033	189.372	383.405
0.35	239.912	12.1624	47.9592	111.487	50.5734	109.442	193.125	178.961	372.085
0.35	239.912	15.203	46.64	110.092	49.4525	108.439	192.894	179.319	372.213
0.35	239.912	18.2436	45.441	107.69	46.9681	110.165	189.237	192.119	381.356
0.35	239.912	21.2842	49.4816	109.374	48.46	106.822	182.073	177.42	359.493
0.35	239.912	24.3248	49.664	110.99	47.385	110.527	186.431	191.952	378.383
0.35	239.912	27.3654	51.9779	106.953	48.6323	109.792	167.124	185.925	353.05
0.35	239.912	30.406	48.8733	109.975	46.4436	111.121	185.749	196.619	382.368
0.35	239.912	33.4466	48.5647	109.683	47.4952	109.828	185.8	189.492	375.291
