4.8	238.8	0	49.96	102.193	52.233
4.8	238.8	3.066	52.8585	105.034	52.1755
4.8	238.8	6.132	53.5357	104.088	50.5523
4.8	238.8	9.198	55.5399	105.268	49.7281
4.8	238.8	12.264	53.4505	96.5677	43.1172
4.8	238.8	15.33	53.1058	102.513	49.4072
4.8	238.8	18.396	54.0221	103.806	49.7839
4.8	238.8	21.462	54.7169	104.304	49.5871
4.8	238.8	24.528	53.5694	102.848	49.2786
4.8	238.8	27.594	54.8831	102.975	48.0919
4.8	238.8	30.66	53.9489	103.164	49.2151
4.8	238.8	33.726	58.6924	101.659	42.9666
4.8	238.8	36.792	53.5873	102.494	48.9067
4.8	238.8	39.858	52.2257	104.732	52.5063
