9.6	237.6	0	52.7208	100.369	47.6482
9.6	237.6	3.066	54.5141	99.6608	45.1467
9.6	237.6	6.132	54.3191	101.576	47.2569
9.6	237.6	9.198	51.3232	103.514	52.1908
9.6	237.6	12.264	52.5946	100.091	47.4964
9.6	237.6	15.33	52.3298	99.8098	47.48
9.6	237.6	18.396	55.8188	101.52	45.7012
9.6	237.6	21.462	57.079	102.394	45.315
9.6	237.6	24.528	56.811	103.572	46.761
9.6	237.6	27.594	55.2329	99.864	44.6311
9.6	237.6	30.66	57.9019	103.142	45.2401
9.6	237.6	33.726	54.6002	100.652	46.0518
9.6	237.6	36.792	54	104.606	50.606
9.6	237.6	39.858	51.8653	103.285	51.4197
