4.8	238.8	0	51.2407	103.65	52.4093
4.8	238.8	3.066	52.3001	101.599	49.2989
4.8	238.8	6.132	52.3874	102.512	50.1246
4.8	238.8	9.198	53.3574	102.263	48.9056
4.8	238.8	12.264	52.1316	100.367	48.2354
4.8	238.8	15.33	52.8909	102.49	49.5991
4.8	238.8	18.396	53.0427	99.7736	46.7309
4.8	238.8	21.462	60.7003	102.23	41.5297
4.8	238.8	24.528	53.1421	103.575	50.4329
4.8	238.8	27.594	58.2871	103.484	45.1969
4.8	238.8	30.66	55.4637	102.079	46.6153
4.8	238.8	33.726	54.962	102.999	48.037
4.8	238.8	36.792	55.1298	101.259	46.1292
4.8	238.8	39.858	55.3627	101.848	46.4853
