0.3	239.925	0	26.4177	57.2186	22.3721	58.2303	92.4027	107.575	199.977
0.3	239.925	3	25.8299	55.2723	25.7897	56.5433	88.3272	92.2608	180.588
0.3	239.925	6	29.5113	55.8074	24.3109	55.9095	78.8883	94.7958	173.684
0.3	239.925	9	31.078	54.9543	25.4539	58.2151	71.6289	98.2836	169.913
0.3	239.925	12	27.3816	55.3944	27.8423	57.9439	84.0384	90.3048	174.343
0.3	239.925	15	25.4647	52.4433	31.1165	59.937	80.9358	86.4615	167.397
0.3	239.925	18	26.0122	54.1339	24.4848	58.6987	84.3651	102.642	187.007
0.3	239.925	21	27.3615	52.5215	24.6371	56.1255	75.48	94.4652	169.945
0.3	239.925	24	26.9459	53.8093	25.5051	54.2736	80.5902	86.3055	166.896
0.3	239.925	27	24.9937	52.5604	24.4819	55.4371	82.7001	92.8656	175.566
0.3	239.925	30	24.0485	52.6348	23.8754	56.4249	85.7589	97.6485	183.407
0.3	239.925	33	26.3607	54.048	26.3115	54.5853	83.0619	84.8214	167.883
0.3	239.925	36	25.8215	52.5361	26.4942	57.1764	80.1438	92.0466	172.19
0.3	239.925	39	24.651	54.5272	23.9826	54.1609	89.6286	90.5349	180.163
0.3	239.925	42	27.0039	55.7588	23.6712	55.828	86.2647	96.4704	182.735
0.3	239.925	45	24.7218	56.1279	24.1777	49.8941	94.2183	77.1492	171.368
0.3	239.925	48	23.3213	55.3811	21.9061	52.7237	96.1794	92.4528	188.632
0.3	239.925	51	20.9185	53.9824	23.1499	52.345	99.1917	87.5853	186.777
0.3	239.925	54	21.7921	52.8305	22.3074	54.5118	93.1152	96.6132	189.728
0.3	239.925	57	20.1351	54.6592	24.7921	53.1922	103.572	85.2003	188.773
0.3	239.925	60	18.3656	55.3582	23.6012	55.0636	110.978	94.3872	205.365
0.3	239.925	63	18.6168	54.6066	25.5534	52.744	107.969	81.5718	189.541
0.3	239.925	66	23.3111	53.4773	24.9106	52.9744	90.4986	84.1914	174.69
0.3	239.925	69	20.3983	55.6259	26.791	52.0759	105.683	75.8547	181.538
0.3	239.925	72	25.8891	53.8774	24.6393	53.0043	83.9649	85.095	169.06
0.3	239.925	75	23.1639	53.7056	26.2962	54.392	91.6251	84.2874	175.913
0.3	239.925	78	21.9437	55.4595	22.753	56.9941	100.547	102.723	203.271
