11.2	237.2	0	55.1863	106.419	53.0414	106.642	157.079	164.339	321.419
11.2	237.2	3.066	55.0767	105.697	52.2611	102.36	155.202	153.603	308.805
11.2	237.2	6.132	53.085	106.196	50.2678	106.721	162.838	173.086	335.924
11.2	237.2	9.198	50.9541	102.221	49.5417	105.921	157.184	172.859	330.043
11.2	237.2	12.264	52.1965	103.491	51.5147	101.789	157.269	154.141	311.41
11.2	237.2	15.33	51.4515	102.26	52.3753	103.008	155.779	155.24	311.019
11.2	237.2	18.396	54.0166	101.7	50.9701	104.87	146.197	165.257	311.454
11.2	237.2	21.462	52.378	101.55	52.4097	104.995	150.761	161.227	311.988
11.2	237.2	24.528	52.4366	104.138	55.1241	99.5819	158.516	136.308	294.824
11.2	237.2	27.594	54.4975	106.648	55.8471	103.66	159.893	146.594	306.488
11.2	237.2	30.66	54.2343	108.862	56.4853	103.271	167.489	143.445	310.933
11.2	237.2	33.726	52.4617	105.908	55.0092	105.161	163.866	153.765	317.632
11.2	237.2	36.792	53.8438	106.651	56.0282	104.126	161.907	147.468	309.375
11.2	237.2	39.858	53.8084	104.699	51.7858	105.36	156.031	164.258	320.289
11.2	237.2	0	55.1863	106.419	53.0414	106.642	157.079	164.339	321.419
11.2	237.2	3.066	55.0767	103.002	52.2611	102.36	146.939	153.603	300.542
11.2	237.2	6.132	53.085	106.196	50.2678	106.721	162.838	173.086	335.924
11.2	237.2	9.198	50.9541	102.221	49.5417	105.921	157.184	172.859	330.043
11.2	237.2	12.264	52.1965	98.4753	53.7575	101.789	141.891	147.265	289.155
11.2	237.2	15.33	51.4515	100.677	52.3753	103.008	150.925	155.24	306.165
11.2	237.2	18.396	54.0166	101.7	52.9551	104.87	146.197	159.171	305.368
11.2	237.2	21.462	52.378	101.55	52.4097	102.297	150.761	152.954	303.716
11.2	237.2	24.528	52.4366	104.138	55.1241	99.5819	158.516	136.308	294.824
11.2	237.2	27.594	60.3825	106.648	55.8471	103.66	141.85	146.594	288.444
11.2	237.2	30.66	54.2343	107.298	56.4853	98.6424	162.693	129.254	291.947
11.2	237.2	33.726	52.4617	105.908	55.0092	105.161	163.866	153.765	317.632
11.2	237.2	36.792	53.8438	106.651	59.1732	104.126	161.907	137.825	299.732
11.2	237.2	39.858	53.8084	104.699	51.7858	105.36	156.031	164.258	320.289
