0.098	234.976	0.161316
0.296	234.926	0.161039
0.496	234.876	0.158734
0.696	234.826	0.159589
0.896	234.776	0.156681
1.096	234.726	0.160679
1.296	234.676	0.158919
1.496	234.626	0.16083
1.696	234.576	0.160654
1.896	234.526	0.162489
2.096	234.476	0.157577
2.296	234.426	0.160092
2.496	234.376	0.162883
2.696	234.326	0.165801
2.896	234.276	0.163101
3.096	234.226	0.160428
3.296	234.176	0.158516
3.496	234.126	0.160402
3.696	234.076	0.166815
3.896	234.026	0.158558
4.096	233.976	0.161425
4.296	233.926	0.163562
4.496	233.876	0.167033
4.696	233.826	0.16622
4.896	233.776	0.166203
5.096	233.726	0.164359
5.296	233.676	0.163395
5.496	233.626	0.164862
5.696	233.576	0.156966
5.896	233.526	0.16223
6.096	233.476	0.162657
6.296	233.426	0.163462
6.496	233.376	0.163143
6.696	233.326	0.16
6.896	233.276	0.161626
7.096	233.226	0.160779
7.296	233.176	0.166018
7.496	233.126	0.162498
7.696	233.076	0.16316
7.896	233.026	0.161668
8.096	232.976	0.16378
8.296	232.926	0.172808
8.496	232.876	0.16715
8.696	232.826	0.16461
8.896	232.776	0.163093
9.096	232.726	0.161852
9.296	232.676	0.166463
9.496	232.626	0.166815
9.696	232.576	0.164887
9.896	232.526	0.16622
10.096	232.476	0.165759
10.296	232.426	0.167024
10.496	232.376	0.167041
10.696	232.326	0.165205
10.896	232.276	0.165004
11.096	232.226	0.163328
11.296	232.176	0.163294
11.496	232.126	0.163521
11.696	232.076	0.163931
11.896	232.026	0.169422
12.096	231.976	0.20306
12.296	231.926	0.253135
12.496	231.876	0.340017
12.696	231.826	0.465809
12.896	231.776	0.574719
13.096	231.726	0.605071
13.296	231.676	0.612473
13.496	231.626	0.617921
13.696	231.576	0.621953
13.896	231.526	0.625147
14.096	231.476	0.623747
14.296	231.426	0.621333
14.496	231.376	0.616823
14.696	231.326	0.624686
14.896	231.276	0.625155
15.096	231.226	0.623537
15.296	231.176	0.619958
15.496	231.126	0.622196
15.696	231.076	0.619732
15.896	231.026	0.621475
16.096	230.976	0.623638
16.296	230.926	0.625599
16.496	230.876	0.628265
16.696	230.826	0.629078
16.896	230.776	0.620268
17.096	230.726	0.625214
17.296	230.676	0.628818
17.496	230.626	0.626966
17.696	230.576	0.626706
17.896	230.526	0.624635
18.096	230.476	0.622003
18.296	230.426	0.627016
18.496	230.376	0.625842
18.696	230.326	0.623671
18.896	230.276	0.623135
19.096	230.226	0.626538
19.296	230.176	0.630981
19.496	230.126	0.627192
19.696	230.076	0.629044
19.896	230.026	0.628785
20.096	229.976	0.633428
20.296	229.926	0.631065
20.496	229.876	0.63135
20.696	229.826	0.630411
20.896	229.776	0.623621
21.096	229.726	0.627988
21.296	229.676	0.627184
21.496	229.626	0.630369
21.696	229.576	0.627955
21.896	229.526	0.630402
22.096	229.476	0.631559
22.296	229.426	0.628692
22.496	229.376	0.631173
22.696	229.326	0.633546
22.896	229.276	0.63518
23.096	229.226	0.633009
23.296	229.176	0.634392
23.496	229.126	0.635633
23.696	229.076	0.637318
23.896	229.026	0.636102
24.096	228.976	0.637636
24.296	228.926	0.635323
24.496	228.876	0.638759
24.696	228.826	0.637611
24.896	228.776	0.637577
25.096	228.726	0.636991
25.296	228.676	0.637561
25.496	228.626	0.634878
25.696	228.576	0.633789
25.896	228.526	0.625985
26.096	228.476	0.633479
26.296	228.426	0.631685
26.496	228.376	0.634552
26.696	228.326	0.634635
26.896	228.276	0.636722
27.096	228.226	0.632724
27.296	228.176	0.635063
27.496	228.126	0.639103
27.696	228.076	0.641098
27.896	228.026	0.640805
28.096	227.976	0.639413
28.296	227.926	0.63803
28.496	227.876	0.637142
28.696	227.826	0.636077
28.896	227.776	0.638106
29.096	227.726	0.638977
29.296	227.676	0.63534
29.496	227.626	0.635172
29.696	227.576	0.637133
29.896	227.526	0.638575
30.096	227.476	0.640461
30.296	227.426	0.63943
30.496	227.376	0.634912
30.696	227.326	0.636806
30.896	227.276	0.627971
31.096	227.226	0.631819
31.296	227.176	0.633135
31.496	227.126	0.637762
31.696	227.076	0.641668
31.896	227.026	0.639396
32.096	226.976	0.642825
32.296	226.926	0.637033
32.496	226.876	0.636152
32.696	226.826	0.638449
32.896	226.776	0.640981
33.096	226.726	0.643797
33.296	226.676	0.6385
33.496	226.626	0.642607
33.696	226.576	0.643386
33.896	226.526	0.647594
34.096	226.476	0.646111
34.296	226.426	0.646119
34.496	226.376	0.645541
34.696	226.326	0.643504
34.896	226.276	0.648474
35.096	226.226	0.645759
35.296	226.176	0.644912
35.496	226.126	0.648919
35.696	226.076	0.648433
35.896	226.026	0.648852
36.096	225.976	0.647569
36.296	225.926	0.645993
36.496	225.876	0.647251
36.696	225.826	0.643655
36.896	225.776	0.646739
37.096	225.726	0.645683
37.296	225.676	0.647075
37.496	225.626	0.644828
37.696	225.576	0.64658
37.896	225.526	0.644786
38.096	225.476	0.643915
38.296	225.426	0.644962
38.496	225.376	0.645356
38.696	225.326	0.648676
38.896	225.276	0.64627
39.096	225.226	0.645499
39.296	225.176	0.642397
39.496	225.126	0.641626
39.696	225.076	0.641635
39.896	225.026	0.640285
